epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train_AverageAccuracy,train_AverageF1Score,train_AverageJaccardIndex,train_AveragePrecision,train_AverageRecall,train_ClasswiseAccuracy_0,train_ClasswiseAccuracy_1,train_ClasswiseAccuracy_2,train_ClasswiseAccuracy_3,train_ClasswiseAccuracy_4,train_ClasswiseAccuracy_5,train_ClasswiseF1Score_0,train_ClasswiseF1Score_1,train_ClasswiseF1Score_2,train_ClasswiseF1Score_3,train_ClasswiseF1Score_4,train_ClasswiseF1Score_5,train_ClasswiseJaccardIndex_0,train_ClasswiseJaccardIndex_1,train_ClasswiseJaccardIndex_2,train_ClasswiseJaccardIndex_3,train_ClasswiseJaccardIndex_4,train_ClasswiseJaccardIndex_5,train_ClasswisePrecision_0,train_ClasswisePrecision_1,train_ClasswisePrecision_2,train_ClasswisePrecision_3,train_ClasswisePrecision_4,train_ClasswisePrecision_5,train_ClasswiseRecall_0,train_ClasswiseRecall_1,train_ClasswiseRecall_2,train_ClasswiseRecall_3,train_ClasswiseRecall_4,train_ClasswiseRecall_5,train_OverallAccuracy,train_OverallF1Score,train_OverallJaccardIndex,train_OverallPrecision,train_OverallRecall,train_loss,val_AverageAccuracy,val_AverageF1Score,val_AverageJaccardIndex,val_AveragePrecision,val_AverageRecall,val_ClasswiseAccuracy_0,val_ClasswiseAccuracy_1,val_ClasswiseAccuracy_2,val_ClasswiseAccuracy_3,val_ClasswiseAccuracy_4,val_ClasswiseAccuracy_5,val_ClasswiseF1Score_0,val_ClasswiseF1Score_1,val_ClasswiseF1Score_2,val_ClasswiseF1Score_3,val_ClasswiseF1Score_4,val_ClasswiseF1Score_5,val_ClasswiseJaccardIndex_0,val_ClasswiseJaccardIndex_1,val_ClasswiseJaccardIndex_2,val_ClasswiseJaccardIndex_3,val_ClasswiseJaccardIndex_4,val_ClasswiseJaccardIndex_5,val_ClasswisePrecision_0,val_ClasswisePrecision_1,val_ClasswisePrecision_2,val_ClasswisePrecision_3,val_ClasswisePrecision_4,val_ClasswisePrecision_5,val_ClasswiseRecall_0,val_ClasswiseRecall_1,val_ClasswiseRecall_2,val_ClasswiseRecall_3,val_ClasswiseRecall_4,val_ClasswiseRecall_5,val_OverallAccuracy,val_OverallF1Score,val_OverallJaccardIndex,val_OverallPrecision,val_OverallRecall,val_loss
42,,,38714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3998110294342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184945747256279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21596065163612366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3738476634025574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2016218602657318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186216339468956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20618437230587006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37839406728744507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3755851686000824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20312005281448364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1727854311466217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20615702867507935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19977180659770966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17879992723464966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1796264946460724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22726134955883026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1832510530948639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3796520233154297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33241039514541626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15514719486236572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22270146012306213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3941410481929779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18172167241573334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3210145831108093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1967133730649948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21187898516654968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23701012134552002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3669354319572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22549495100975037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24550245702266693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17493858933448792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2733689248561859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14094087481498718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40137815475463867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20633405447006226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19813571870326996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2034066617488861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28079110383987427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17517811059951782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2741789221763611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1928715705871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2522956132888794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29831117391586304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33483266830444336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2817615270614624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18779508769512177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27024930715560913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32529911398887634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24127213656902313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34593433141708374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2150684893131256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19406726956367493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2486029714345932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18894264101982117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3762160539627075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18445079028606415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3512863516807556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,38999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21700678765773773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3541639745235443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30126142501831055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18219517171382904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22382009029388428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17598244547843933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31608614325523376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180873841047287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2983717620372772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1945086419582367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23061947524547577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20058563351631165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31788575649261475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2535933554172516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36983129382133484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2095099687576294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22937926650047302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19973871111869812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16364887356758118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21087083220481873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1748993694782257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226582869887352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3162006735801697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1374356746673584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17795324325561523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17093303799629211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3151712417602539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3555721640586853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24101555347442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2265927493572235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22836481034755707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21072666347026825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19007381796836853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2054217904806137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35525426268577576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32045960426330566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41264891624450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2760491669178009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259518027305603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27597856521606445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17480485141277313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2396588772535324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1791190505027771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17349424958229065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3518247604370117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24017685651779175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24879217147827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2227797508239746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37100061774253845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26192209124565125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324150025844574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3470270037651062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1715335249900818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29999542236328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2493121474981308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41785115003585815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2746315002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25793588161468506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22106990218162537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2021409273147583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24854519963264465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23141157627105713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2239372730255127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16986170411109924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21332304179668427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1957605928182602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164291650056839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203958198428154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2179795503616333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24326053261756897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17402619123458862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18088661134243011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32002943754196167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18520194292068481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,39369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20756599307060242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
